names
Στεργίου Ιωάννα Κωνσταντίνου
Σμυρλής Λιακατάς Χρήστος Ανδρέα
Βαϊνάς Ιωάννης Βασιλείου
Στριφτάρης Σπυρίδων Δημητρίου
Θωμόπουλος Ιωάννης Πέτρου
Τσούρνος Γεώργιος Ηλία
Σπυρόπουλος Ροβέρτος Αποστόλου
Κωστόπουλος Δημήτριος Νικολάου
Κοσσυβάκης Δημήτριος Γεωργίου
Φούρας Ανδρέας Αθανασίου
Θωμάς Γεώργιος Πέτρου
Αποστολίδης Λουκάς Θωμά
Τσιπλάκος Αριστείδης Ιωάννη
Τζιόλας Ελευθέριος Γεωργίου
Κωνσταντίνου Φλώρος Φωτίου
Παπαδόπουλος Σταύρος Ιωάννη
Σφυρίου Κοσμάς Προδρόμου
Παπανικόλας Βασίλειος Νικηφόρου
Δημοσχάκης Θεοφάνης Κωνσταντίνου
Λυμπερακίδης Λεωνίδας Γρηγορίου
Νικολαίδης Ιωάννης Χρήστου
Θεοδώρου Χρήστος Αλεξάνδρου
Κεδίκογλου Βασίλειος Συμεών
Παπαγεωργόπουλος Ελευθέριος Νικολάου
Τσίπρας Βασίλης Σταύρου
Γκούσκος Διονύσιος Κωνσταντίνου
Ζαφειρόπουλος Ιωάννης Γεωργίου
Κορκολόπουλος Βασίλειος Διονυσίου
Χρονόπουλος Γεώργιος Νικολάου
Γικόνογλου Μόσχος Χαραλάμπους
Αποστολάκης Δημήτριος Εμμανουήλ
Σχοιναράκη Ηλιάκη Ευαγγελία Διογένη
Βρέντζος Σταύρος Σπυρίδων
Γκεσούλης Νικόλαος Γεωργίου
Κούβελας Σωτήριος Δημητρίου
Σπυριούνης Κυριάκος Πέτρου
Κίρκος Γεώργιος Κωνσταντίνου
Διαμαντής Κωνσταντίνος Δημητρίου
Μαλέσιος Ευάγγελος Νικολάου
Παπούλιας Κάρολος Γρηγορίου
Παναγιωτόπουλος Γεώργιος Νικολάου
Στρατηλάτης Νικόλαος Κωνσταντίνου
Τσιλίκας Βασίλειος Χαραλάμπους
Αναγνωστόπουλος Θεόδωρος Γεωργίου
Δρυς Γεώργιος Γερασίμου
Κοντομάρης Ευτύχιος Σπυρίδωνος
Σπύρου Σπυρίδων Πέτρου
Καλαφάτης Αλέξανδρος Παναγή
Βλαχόπουλος Ηλίας Δημητρίου
Κοτσώνης Θεόδωρος Θρασύβουλου
Δήμας Σταύρος Kωνσταντίνου
Παπαζώη Ελισάβετ Αλεξάνδρου
Λεβογιάννης Νικόλαος Ιωάννη
Φλώρος Νικόλαος Ιωάννη
Φαρμάκης Νικόλαος Ιωάννη
Κατσαρός Νίκος Ηλία
Ιωαννίδης Φοίβος Ιωάννη
Παπαδέλλης Φραγκλίνος Γεωργίου
Κτενάς Γεώργιος Χρήστου
Τζανής Λεωνίδας Γεωργίου
Βούλγαρης Αλέξανδρος Ευαγγέλου
Γιαννακόπουλος Ιωάννης Φωτίου
Παπανικολάου Ελευθέριος Ιωάννη
Στολίδης Σωτήριος Δημητρίου
Πασχαλίδης Γεώργιος Παναγιώτη
Βοσνάκης Χρήστος Δημητρίου
Τσερτικίδης Παντελής Αναστασίου
Αρσένη Μαρία Ηλία
Τσεκούρας Ιωάννης Γρηγορίου
Λουκάκης Μανώλης Χαραλάμπους
Γκαλήπ Γκαλήπ Σαμπαχεδίν
Μεχμέτ Αχμέτ Μουσταφά
Ανθόπουλος Ιωάννης Ευσταθίου
Βασιλακάκης Βασίλειος Φωτίου
Μάτης Αθανάσιος Δημητρίου
Βαθειάς Ιωάννης Κωνσταντίνου
Αλαμπάνος Δημήτριος Νικολάου
Αγγελούσης Ευστάθιος Αθανασίου
Θάνος Δημήτριος Ιωάννη
Γκελεστάθης Νικόλαος Αναστασίου
Πάχτας Χρήστος Αστερίου
Φλωρίνης Αθηναίος Δημητρίου
Βαρίνος Αθανάσιος Σπύρου
Κούρκουλα Ελένη Κωνσταντίνου
Μαντέλης Αναστάσιος Χαραλάμπους
Δασκαλάκης Γεώργιος Παναγιώτη
Κοντογιαννόπουλος Βασίλειος Νικολάου
Μητσοτάκης Κωνσταντίνος Κυριάκου
Χαραλαμπόπουλος Ιωάννης Γεωργίου
Κατσανέβας Θεόδωρος Κωνσταντίνου
Κανελλόπουλος Λάμπρος Αναστασίου
Στεφανής Κωνσταντίνος Νικολάου
Παντερμαλής Δημήτριος Στεφάνου
Παρασκευόπουλος Παρασκευάς Νικολάου
Τζωάννος Ιωάννης Γαβριήλ
Λουκάκος Παναγιώτης Ανδρέα
Κωνσταντοπούλου Μαρία Ιωάννη
Πεπονής Αναστάσιος Ιωάννη
Ρωμαίος Γεώργιος Θεοδώρου
Παπαδόγγονας Αλέξανδρος Διονυσίου
Ζαφειρόπουλος Επαμεινώνδας Μιχαήλ
Αράπη Καραγιάννη Βασιλική Σωτηρίου
Αγγουράκης Χαράλαμπος Γεωργίου
Σουμάκης Σταύρος Αριστείδη
Αλφιέρη Στυλιανή (Στέλλα) Αντωνίου
Λάλος Κανέλλος Ιωάννη
Αράπης Ιωάννης Αναστασίου
Φωτιάδης Παναγιώτης Γεωργίου
Καρατάσος Γεώργιος Παναγιώτη
Κουρής Λεωνίδας Νικολάου
Αλεξόπουλος Γεώργιος Λάμπρου
Καρακώστας Ιωάννης Μιχαήλ
Ροκόφυλλος Χρήστος Κωνσταντίνου
Παπαλέξης Κωνσταντίνος Γρηγορίου
Σωτηρόπουλος Βασίλειος Νικολάου
Κονταξής Αθανάσιος Δημητρίου
Γεωργόπουλος Δημήτριος Αθανασίου
Κατσικόπουλος Δημήτριος Αθανασίου
Κουτσόγιωργας Δημήτριος Αγαμέμνωνα
Τσαφούλιας Γεώργιος Ανδρέα
Κατσιμπάρδης Γεώργιος Κωνσταντίνου
Κωνσταντινίδης Ιωάννης Γεωργίου
Σαατσόγλου Ανέστης Ιακώβου
Δαμιανός Θεόδωρος Κλεάνθη
Ζαμπουνίδης Νικόλαος Δημητρίου
Κηπουρός Χρήστος Γεωργίου
Καλαμακίδης Ιωάννης Ιορδάνη
Παναγιωτόπουλος Αθανάσιος Θεοδώρου
Παπαδάτος Ιωάννης Διονυσίου
Σκουλαρίκης Ιωάννης Παναγιώτη
Πετραλιάς Αυγερινός Αντωνίου
Μπόσκου Μαρία Σπυρίδωνα
Χατζηϊωαννίδης Βασίλειος Λαζάρου
Κουράκης Ιωάννης Αντωνίου
Σαρρής Δημήτριος Κωνσταντίνου
Σταυρακάκης Μηνάς Κωνσταντίνου
Μπαντουβάς Κωνσταντίνος Ιωάννη
Βεζδρεβάνης Ηλίας Κωνσταντίνου
Ακριτίδης Νικόλαος Βασιλείου
Ψωμιάδης Παναγιώτης Χαραλάμπους
Ιντζές Αναστάσιος Γεωργίου
Τζιτζικώστας Γεώργιος Αποστόλου
Ρόκος Γεώργιος Δημητρίου
Τασούλας Απόστολος Βασιλείου
Παπαδόπουλος Ηλίας Παναγιώτη
Σωτηρλής Δημήτριος Ευαγγέλου
Σημαιοφορίδης Κωνσταντίνος Αγαπίου
Πασσαλίδης Θεόδωρος Ευαγγέλου
Παπαφιλίππου Νικόλαος Παντελή
Κοκελίδης Θεόδωρος (Ρούλης) Ιωάννη
Ποττάκης Ιωάννης Ανδρέα
Φουντάς Παρασκευάς Νικολάου
Αδαμόπουλος Γεώργιος Αθανασίου
Λουλέ Ανδριανή (Νίτσα) Κωνσταντίνου
Παπαδημόπουλος Ιωάννης Δημητρίου
Στάθης Θεόδωρος Χρήστου
Κοκκίνης Νικόλαος Εμμανουήλ
Βλασσόπουλος Ευάγγελος Νικολάου
Αναστασόπουλος Νικόλαος Δημητρίου
Λαμπαδάρης Νικόλαος Κωνσταντίνου
Ακήφογλου Μπηρόλ Ακίφ
Γεωργιάδης Θεόδωρος Χαραλάμπους
Βυζοβίτης Χρήστος Κωνσταντίνου
Κάκκαλος Νικόλαος Κλεομένους
Ντούσκας Δημήτριος Γεωργίου
Δαμιανίδης Χαράλαμπος Παύλου
Καραμηνάς Κωνσταντίνος Αντωνίου
Ηλιάδης Νικόλαος Σταύρου
Δαμιανίδης Αλέξανδρος Γεωργίου
Παναγιώτου Σταύρος Αναστασίου
Οικονόμου Χρήστος Γεωργίου
Ζιάγκας Ιωάννης Δημητρίου
Στάικος Ευάγγελος Θωμά
Χειμάρας Αθανάσιος Γεωργίου
Παπαθανασίου Χαράλαμπος Εμμανουήλ
Γιοβανούδας Βαρσάμης Αθανασίου
Μιχελογιάννης Ιωσήφ Δημητρίου
Γιαννόπουλος Ευάγγελος Αργυρίου
Βερυβάκης Ελευθέριος Δημητρίου
Χαραλάμπους Ιωάννης Νικολάου
Μπρατάκος Άγγελος Ιωάννη
Κωστόπουλος Δημήτριος Βασιλείου
Κουναλάκης Πέτρος Εμμανουήλ
Τσοβόλας Δημήτριος Κωνσταντίνου
Κουβελάκης Γιώργος Ευσταθίου
Λιβάνης Αντώνης Ηλία
Κουρής Νικόλαος Παναγιώτη
Ακρίτα Σύλβα Καίτη Χα Λουκή
Τσαλδάρης Αθανάσιος Κωνσταντίνου
Παπακωνσταντίνου Μιχάλης Γεωργίου
Γκόνης Αναστάσιος Χρήστου
Πυλαρινός Κωνσταντίνος Διονυσίου
Τζαβέλλα Φερονίκη Γεωργίου
Κατσιφάρας Γεώργιος Παναγιώτη
Μπέης Δημήτριος Γεωργίου
Κοραχάης Βασίλειος Ιωάννη
Βενιζέλος Νικήτας Κυριάκου
Γιώτας Ευστάθιος Γεωργίου
Σαψάλης Κωνσταντίνος Γεωργίου
Ντεντιδάκης Αντώνιος Εμμανουήλ
Παπασπύρου Ιωάννης Ανδρέα
Μαχαίρα Μαρία Ανδρέα
Γαλανός Νικόλαος Θεοδώρου
Αραβανής Γεράσιμος Ιωάννη
Κατσιγιάννης Χρήστος Αθανασίου
Κουμπούρης Δήμος Ιωάννη
Κοκκινοβασίλης Χρήστος Νικολάου
Μπαλτάς Αλέξανδρος Ελευθερίου
Δημητρακόπουλος Αθανάσιος Αλεξίου
Μελίδης Ιωάννης Αναστασίου
Οικονομίδης Παναγιώτης Θεοδοσίου
Σκαμνάκης Δημήτριος Χριστόφορου
Μπεκίρης Βασίλειος Μιχαήλ
Οικονομόπουλος Νικόλαος Βασιλείου
Ταταρίδης Κυριάκος Δαυίδ
Κρικέλης Αναστάσιος Θωμά
Ευμοιρίδης Κωνσταντίνος Γεωργίου
Χατζηνικολάου Παναγιώτης Νικολάου
Παπαστρατής Ορέστης Θρασύβουλου
Γιατράς Σπύρος Θεοδώρου
Σίδερης Μιχαήλ Νάκου
Παλαιοθόδωρος Δημήτριος Αναστασίου
Στεφανοπούλου Φωτεινή συζ. Θεοδώρου Στεφάνου
Κυριαζόπουλος Στέφανος Μιλτιάδη
Παπαστάμκος Γεώργιος Κωνσταντίνου
Παπαστεφανάκης Εμμανουήλ Ευαγγέλου
Γαλενιανός Μιχαήλ Εμμανουήλ
Κωνσταντινίδης Ελευθέριος Πέτρου
Παπαγεωργόπουλος Βασίλειος Νικήτα
Κατσαρός Ιωάννης Ιωάννη
Νικόπουλος Αναστάσιος Βασιλείου
Γλαβίνας Ιωάννης Αθανασίου
Κοσκινάς Χρήστος Ονούφριου
Μωραίτης Γεώργιος Παναγιώτη
Χαραλαμπόπουλος Κωνσταντίνος Αλεξάνδρου
Δημοσθενόπουλος Δημοσθένης Βασιλείου
Καφαντάρης Ευριπίδης Παύλου
Μπρακατσούλας Βασίλειος Κωνσταντίνου
Καλούδης Σπυρίδων Γεράσιμου
Δεσύλλας Αλέξανδρος Γεωργίου
Μπενετάτος Παναγής Αναστασίου
Τριαρίδης Κωνσταντίνος Αθανασίου
Αφεντουλίδης Νικόλαος Σπυρίδωνα
Κωνσταντινίδης Κωνσταντίνος Ευσταθίου
Χατζηανδρέου Λεονάρδος Νικολάου
Σταθόπουλος Ιωάννης Παναγιώτη
Καραμπάτσας Ιωάννης Κωνσταντίνου
Βουνάτσος Δημήτριος Φωκίωνα
Κόρακας Ευστράτιος Χρήστου
Πάλμος Παναγιώτης Νικολάου
Ζακολίκος Παυσανίας Χρήστου
Αντωνίου Χρήστος Δημητρίου
Καλαντζάκος Αριστείδης Γεωργίου
Κουρτίδης Ευάγγελος Χαραλάμπους
Γαϊτανίδης Δημήτριος Αλεξάνδρου
Σούγγαρης Πέτρος Σωκράτη
Μήτρας Θεόδωρος Παντελή
Καραμούτσος Σπύρος Αναστασίου
Τσετινές Δημήτριος Ανέστη
Κωνσταντινίδης Πασχάλης Αθανασίου
Σοφούλης Κωνσταντίνος Μανουήλ
Σερέτης Θωμάς Ανδρέα
Καλαϊτζίδης Χρήστος Ιωάννη
Χατζηδημητρίου Κωνσταντίνος Αλεξάνδρου
Γεωργολιός Κωνσταντίνος Βαίου
Δροσογιάννης Αντώνιος Δημητρίου
Μπέλλος Τριαντάφυλλος Αθανασίου
Αρβανίτης Φώτιος Νικολάου
Κοτσακάς Αντώνιος Γεωργίου
Αθανασόπουλος Νικόλαος Ανδρέα
Μαγκάκης Γεώργιος Αλέξανδρος Αντωνίου
Παπαναγιώτου Κωνσταντίνος Αναστασίου
Λεντάκης Ανδρέας Βασιλείου
Στεφανόπουλος Θεόδωρος Στέφανος Βασιλείου
Μπουρδάρα Καλλιόπη (Κέλλυ) Αλκιβιάδη
Κανελλόπουλος Αθανάσιος Πέτρου
Τσουδερού Βιργινία Εμμανουήλ
Λιναρδάτος Νικόλαος Λέανδρος Γεωργίου
Αλευράς ΙωάννηςΝικολάου
Μπούτος Ιωάννης Περικλή
Μερκούρη Αμαλία Μαρία (Μελίνα) Σταματίου
Φαραντούρη Μαρία Γερασίμου
Σπυροπούλου Μερόπη Ιωάννη
Σταθόπουλος Βάϊος Γεωργίου
Εφραίμογλου Λάζαρος Δημητρίου
Γεννηματάς Γεώργιος Θεοδώρου
Δρεττάκης Εμμανουήλ Γεωργίου
Φαράκος Γρηγόριος Κωνσταντίνου
Γιάνναρος Γρηγόριος Κωνσταντίνου
Ανδριανόπουλος Ανδρέας Ιωάννη
Παπαπολίτης Σωτήριος Σάββα
Βουγιουκλάκης Ηλίας Ιωάννη
Μπουγάς Γεώργιος Χρήστου
Ιατροπούλου Αικατερίνη Ιωάννη
Φράγκος Δημήτριος Αναστασίου
Δελημήτσος Παναγιώτης Βασιλείου
Μιμμής Αριστοτέλης Γεωργίου
Παπανικολάου Ευάγγελος Ηλία
Γιαννόπουλος Σπυρίδων Χαραλάμπους
Παπαδημητρίου Ελευθέριος Κωνσταντίνου
Βασιλειάδης Ιωάννης Παύλου
Τζήρος Νικόλαος Ευθυμίου
Σαραφόπουλος Ευστάθιος Νικολάου
Γουνατίδης Κωνσταντίνος Νικολάου
Καβαρατζής Ιωάννης Σταύρου
Σπανός Ιωάννης Θεοφάνη
Κλαυδιανός Γεώργιος Ιωάννη
Σκουλάς Αθανάσιος Εμμανουήλ
Κούρτης Θωμάς Σωτηρίου
Κύρκος Λεωνίδας Μιχαήλ
Παπαδάκης Νικόλαος Γεωργίου
Παρτσαφυλλίδου Φανή Δημητρίου
Ζαχαράκης Κωνσταντίνος Θεοδώρου
Καλογιάννης Ελευθέριος Σταύρου
Γεωργιάδης Θεόδωρος Γεωργίου
Γκλίναβος Ελευθέριος Γεωργίου
Ρήγας Κωνσταντίνος Γεωργίου
Καραγκιοζόπουλος Αχιλλέας Μιχαήλ
Παπαδόπουλος Σπύρος Κωνσταντίνου
Γκίκας Σωτήριος Στεφάνου
Αυγερινίδης Νικόλαος Αναστασίου
Συμπιλίδης Γεώργιος Θεοδώρου
Ποτήρης Κωνσταντίνος Σπυρίδωνα
Μανούσος Ιωάνννης Κωνσταντίνου
Γιατράκος Κωνσταντίνος Γεωργίου
Μαμμωνάς Νικόλαος Δημοσθένη
Φλώρος Ιωάννης Νικολάου
Κουνενός Ιωάννης Φανουρίου
Δημόπουλος Δημήτριος Μηνά
Παπαγεωργίου Ιωάννης Νικολάου
Βουβαλούδης Δημοσθένης Γεωργίου
Σκοτινιώτης Παναγιώτης Τριαντάφυλλου
Φιλιππόπουλος Αθανάσιος Λεωνίδα
Φωτέας Παναγιώτης Σωτηρίου
Παυλακάκης Γεώργιος Αθανασίου
Φαίκογλου Αμέτ Φαϊκ
Σιβένας Προκόπιος Τρύφωνα
Χατζηδημητρίου Τραϊανός Γεωργίου
Βελίκης Αθανάσιος Νικολάου
Τερζόπουλος Γεώργιος Μιλτιάδη
Καζακλάρης Χρήστος Γεωργίου
Καλδή Μερόπη συζ. Ηλία
Σμπώκος Ιωάννης Γεωργίου
Σαδίκ Αμέτ Σαδήκ Αμέτ
Σαλίκας Νικόλαος Χρήστου
Σεβαστάκης Αλέξιος Δημητρίου
Παπαδόπουλος Θεόδωρος Ιωάννη
Μητακίδης Δημοσθένης Αθανασίου
Καμπαγιάννης Ιωάννης Αποστόλου
Ξαρχάς Αθανάσιος Λαζάρου
Τσαγκάρης Φράνς Λουκά
Μποντζίδης Χαράλαμπος Αργυρίου
Βαρδαρινός Βασίλειος Αθανασίου
Πρασιανάκης Γεώργιος Νικολάου
Μισαηλίδης Γεώργιος Σταματίου
Κράτσας Απόστολος Γεωργίου
Μπεχράκης Διονύσιος Κυριακούλη
Παπανδρέου Ανδρέας Γεωργίου
Κουρής Γεράσιμος (Μάκης) Ανδρέα
Φλωράκης Χαρίλαος Ιωάννη
Ποταμίτης Γεώργιος Κωνσταντίνου
Θεοδωράκης Μιχαήλ (Μίκης) Γεωργίου
Βαφειάδης Μάρκος Ιωάννη
Καλούδης Νικόλαος Στεφάνου
Δασκαλάκη Παρθένη Ιωάννα (Γιάννα) Φρίξου
Ληναίος Μητυλιναίος (Στέφανος) Διονύσιος Γεωργίου
Μπριλλάκης Αντώνιος Γεωργίου
Δίζη Μαρίνα Πέτρου
Μαρινάκης Μιλτιάδης Αποστόλου
Πατλάκας Μιχαήλ Ιωάννη
Αστράκος Ευάγγελος Αντωνίου
Παπαγιάννης Μιχαήλ Κανέλλου
Τσιτσιμελής Στυλιανός Λάμπρου
Μουτζουρίδης Γεώργιος Ιωάννη
Μαντζώρης Βασίλειος Κωνσταντίνου
Ζαίμης Ανδρέας Φωκίωνος
Παπαδόπουλος Βασίλειος Δημητρίου
Κεφαλογιάννης Εμμανουήλ Βασιλείου
Δαριβιανάκης Αλέξανδρος Διογένη
Εξαδάκτυλος Ανδρέας Αθανασίου
Αβέρωφ Ιωάννης Μιχαήλ
Λώρας Ανέστης Λεωνίδα
Καπαχτσής Γεώργιος Χρήστου
Ράλλης Γεώργιος Ιωάννη
Μεσσάρης Γεράσιμος Ευαγγέλου
Κετογλίδης Γεώργιος Παύλου
Κυρατσούς Μερκούριος Γεωργίου
Παλαιοκρασσάς Ιωάννης Δημητρίου
Χατζηνάκης Εμμανουήλ Γεωργίου
Λάζαρης Απόστολος Ανδρέα
Καλλές Νικόλαος Κωνσταντίνου
Στάμος Ιωάννης Αργυρίου
Μπουλούκος Αριστόδημος Γεωργίου
Μολλά Ισμαήλ Χουσείν
Κλείτος Νικόλαος Ιωάννη
Παναγιωτίδης Ιωάννης Νικολάου
Βελλίκης Φιντίας Στεργίου
Παπαχρήστος Αθανάσιος Νικολάου
Παπανικολάου Δημήτριος Φωτίου
Κρίκος Αθανάσιος Ιωάννη
Μπιρδιμήρης Γεώργιος Αναστασίου
Λιάνης Γεώργιος Μιχαήλ
Ασημακόπουλος Γεώργιος Σπύρου
Αβέρωφ Τοσίτσας Ευάγγελος Αναστασίου
Λαυρεντίδης Ισαάκ Νικολάου
Στεφανόπουλος Κωνσταντίνος Δημητρίου
Συνοδινού Άννα Ιωάννη
Ξαρχάκος Σταύρος Λεωνίδα
Αναγνωστόπουλος Νικόλαος Δημητρίου
Σαραντίτης Βασίλειος Ιωάννη
Φωτόπουλος Χρήστος Φωτίου
Σεχιώτης Αναστάσιος Βασιλείου
Σολωμός Γρηγόριος Χρήστου
Δελούκας Εμμανουήλ Σωτηρίου
Κεφαλίδης Δημήτριος Ιωάννη
Στεφανίδης Μιχαήλ Σοφοκλή
Παπανδρέου Νικόλαος Ευσταθίου
Οικονόμου Ξενοφών Αλεξάνδρου
Πυλαρινός Διονύσιος Χαραλάμπους
Ματράγκας Ηρακλής Διονυσίου
Νέστωρ Στυλιανός Ιγνατίου
Ριζόγιαννης Νικόλαος Όθωνα
Βάλβης ή Κατσίπης Πέτρος Γεωργίου
Ευστρατιάδης Αγαμέμνων Μιλτιάδη
Καββαδάς Παναγιώτης Χαριλάου
Μπιτσάνης Ηλίας Ευαγγέλου
Μώραλης Πέτρος Ιωάννη
Σπαθής Θεόδωρος Δημητρίου
Αργυρόπουλος Νικόλαος Ιωάννη
Κάππος Κωνσταντίνος Βασιλείου
Κοταμανίδου Ευαγγελία (Εύα) Κωνσταντίνου
Αβραμίδης Αλέξανδρος Χρήστου
Αγγελούσης Άγγελος Χρήστου
Αγοράστης Βασίλειος Αθανασίου
Αλεξανδρής Ευστάθιος (Στάθης) Βασιλείου
Αλεξίου Θωμάς Ευαγγέλου
Αμανατίδης Κωνσταντίνος Περικλή
Αναστασάκης Νίκος Παύλου
Αναστασάκος Σεραφείμ Χρήστου
Αντωνακούδης Γεώργιος Δημητρίου
Ασλάνης Κωνσταντίνος Ανδρέα
Ατματζίδης Χαράλαμπος Παναγιώτη
Βαγιάτης Ιωάννης Αθανασίου
Βάθης Μιχαήλ Δημητρίου
Βαλταδώρος Άγγελος Δημητρίου
Βαρκάρης Γεώργιος Ζωρζή
Βλαχοθανάσης Αγγελής Δημητρίου
Βολουδάκης Γεώργιος Ιωσήφ
Βουδούρης Δημήτριος Παναγιώτη
Βουρδουμπάς Γεώργιος Δημητρίου
Βραδέλης Δημήτριος Στεργίου
Βρεττάκος Δημήτριος Λεωνίδα
Γάτσος Θεόφιλος Δημητρίου
Γκουγκουρέλας Κωνσταντίνος Χρήστου
Δαβιδόπουλος Γεώργιος Πολύκαρπου
Δερβέναγας Αθανάσιος Αντωνίου
Ζερβός Κλεάνθης Ιωάννη
Ζίγδης Ιωάννης Γεωργίου
Θεοχαρίδης Δημοσθένης Μιχαήλ
Ιντζές Βασίλειος Χαραλάμπους
Κακλαμανάκη Ρήγου Σταυρούλα (Ρούλα) συζ. Γεωργίου
Καλογήρου Γεώργιος Κλεάρχου
Καλτεζιώτης Νικόλαος Κωνσταντίνου
Καναβάκης Κωνσταντίνος Μύρωνα
Καπουράλος Γεώργιος Διονυσίου
Καρατζάς Χάρης Θεοφάνη
Καρράς Αναστάσιος Γεωργίου
Κατηνιώτης Σπυρίδων Γεώργιος Σταύρου
Κατριβάνος Ηλίας Χρήστου
Κατσάρος Παναγιώτης Βάιου
Κεχαγιόγλου Στέφανος Ελευθερίου
Κιοσκλής Ελευθέριος Κίμωνα
Κολιούσης Αχιλλεύς Ιωάννη
Κοντοπόδης Κωνσταντίνος Εμμανουήλ
Κορωναίος Ιωάννης Παναγιώτη
Κουλουμπής Ευάγγελος Αθανασίου
Κούτρας Παναγιώτης Δημητρίου
Κούτσικας Φοίβος Δημητρίου
Κουτσογιάννης Ιωάννης Ασημάκη
Κουτσόγιωργας Αγαμέμνων Ιωάννη
Κουτσομπίνας Θωμάς Θεοδώρου
Κυπριωτάκη Περράκη Μαρία Γεωργίου
Κωστάκης Νικόλαος Θεοδώρου
Λαμπράκη Ειρήνη Ανδρέα
Λιαροκάπης Αλέξανδρος Δημητρίου
Λιβανός Διονύσιος Σπυρίδωνος
Λούλης Θεμιστοκλής Αλκιβιάδη
Μαλεβίτης Ηλίας Ιωάννη
Μανουσάκης Διάκος Μανούσου
Μαρινίδης Σταύρος Ιωάννη
Μαρκέτος Σπυρίδων Γερασίμου
Μαρκόπουλος Χρήστος Αντωνίου
Μαρούδας Δημήτριος Ιωάννη
Μαυροδόγλου Διαμαντής Ζαφειρίου
Μαύρος Γεώργιος Ιωάννη
Μουφτήογλου Μεχμέτ Μουσταφά
Μπάλκος Αναστάσιος Μιλτιάδη
Μπασαγιάννης Χρήστος Αριστείδη
Μπάτσος Αθανάσιος Ιωάννη
Μπλέτσας Στυλιανός Κωνσταντίνου
Μπουλάκης Λάζαρος Δημητρίου
Μπουλούκος Διονύσιος Γεωργίου
Μπουρδάρα Καλλιόπη Γεωργίου
Νάσης Κωνσταντίνος Χρήστου
Νάτσινας Μάρκος Ιωάννη
Νιάνιας Δημήτριος Γεωργίου
Ντεγιάννης Ιωάννης Αθανασίου
Ξανθόπουλος Αθανάσιος Δημητρίου
Παγορόπουλος Δημήτριος Ιωάννη
Πάλλας Δημήτριος Δημητρίου
Πανουργιάς Πανουργιάς Στυλιανού
Παπαγεωργόπουλος Παναγιώτης (Τάκης) Κωνσταντίνου
Παπαγιάννης Βασίλειος Ξενοφώντος
Παπαδημητρίου Γεώργιος Δημητρίου
Παπαδημητρίου Δήμος Λώλου
Παπαδονικολάκης Ιωάννης Μανούσου
Παπαδόπουλος Αναστάσιος Χρήστου
Παπαδόπουλος Δημοσθένης Θωμά
Παπαδόπουλος Ιωάννης Αλεξάνδρου
Παπαρρηγόπουλος Κωνσταντίνος Ιωάννη
Παππάς Γεώργιος Δημητρίου
Πεντάρης Ευάγγελος Σταμάτη
Περάκης Γεώργιος Νικολάου
Πεσμαζόγλου Ιωάννης Στεφάνου
Πετούρης Κωνσταντίνος Ιωάννη
Πετρίδης Ιωάννης Θεοδώρου
Πέτσος Γεώργιος Ευαγγέλου
Πιτσιώρης Δημήτριος Γεωργίου
Πρίντζος Κωνσταντίνος Δημητρίου
Πρωτοπαπάς Χαράλαμπος Θεοδώρου
Ράλλης Σπυρίδων Ιωάννη
Σαλαμαλίκης Παναγιώτης Αποστόλου
Σαπουντζής Δημήτριος Ταξιάρχης Παναγιώτη
Σαρλής Παύλος Θεοδώρου
Σαχίνης Δημήτριος Διογένη
Σερπάνος Γεώργιος Αριστείδη
Σταματόπουλος Χαράλαμπος Ηλία
Στεφανίδης Παύλος Λαζάρου
Στρατήγης Ευστράτιος (Στράτης) Ευαγγέλου
Σφενδόνης Ιωάννης Νικολάου
Ταλιαδούρος Αθανάσιος Σπυρίδωνος
Τρίτσης Αντώνιος Σάββα
Τσαλουχίδης Ιωάννης Νικολάου
Τσαπάρας Στέφανος Παντελή
Τσιγαρίδας Κωνσταντίνος Γεωργίου
Τσιουπλάκης Κωνσταντίνος Ελευθερίου
Φιλιππίδης Αργύριος Φιλίππου
Φωτίου Χρήστος Αναστασίου
Χατζηδημητρίου Δημήτριος Θωμά
Χιωτάκης Γεώργιος Λογοθέτη
Χονδροκούκης Δημήτριος Νικολάου
Χούλης Νικόλαος Γεωργίου
Ψαρουδάκης Νικόλαος Σταύρου
Χριστοφορίδου Κυριακούλα (Λίλα) Παύλου
Κανελλόπουλος Παναγιώτης Κανέλλου
Παπακωνσταντίνου Κωνσταντίνος Ευσταθίου
Θεοτόκης Σπυρίδων Ιωάννη
Κοκκέβης Ανδρέας Αριστομένη
Πλυτάς Γεώργιος Αμβροσίου
Φλέμιγκ Κουτσούρη Αμαλία Αλεξάνδρου
Κουτσοχέρας Ιωάννης Παναγιώτη
Σακελλαριάδου Υψηλάντη Αιμιλία Κωνσταντίνου
Αμπατιέλος Αντώνιος Γεράσιμου
Παπαϊωάννου Νικόλαος Ιωάννη
Σταμάτης Γεώργιος Δημητρίου
Χούτας Θωμάς Στυλιανού
Βασιλείου Σπήλιος Ανδρέα
Γκολφινόπουλος Αθανάσιος Επαμεινώνδα
Ταταρίδης Σταύρος Δημητρίου
Κλής Παναγιώτης Θεοδώρου
Βογιατζής Γεώργιος Περικλή
Σπεντζάρη Ευφροσύνη Νικολάου
Σεραφειμίδης Σταύρος Κωνσταντίνου
Καλαϊτζάκης Ευάγγελος Εμμανουήλ
Καζάζης Ανδρέας Αλεξάνδρου
